0.537396,0.518427,0.518144,0.526481,0.527122,0.509089,0.521165,0.531294,0.531798,0.529645,1.000000,0.585921,0.596543,0.503378,0.519348,0.515419,0.501823,0.511701,0.520882,0.540457,0.500990,0.514603,0.549281,0.511329,0.553015,0.507421,0.506203,0.517475,0.522191,0.520490,0.530584,0.533271,0.529783,0.474717,0.535435,0.487273,0.521296,0.555809,0.548855,0.535099,0.553073,0.535080,0.533183,0.556417,0.538635,0.544198,0.513255,0.517751,0.489352,0.519168,0.507912,0.511116,0.516738,0.504974,0.510646,0.530100,0.481199,0.522335,0.539408,0.523471,0.547678,0.517466,0.516503,0.574063,0.534446,0.555699,0.526984,0.529775,0.508236,0.548624,0.540299,0.525504,0.529374,0.518017,0.503835,0.533268,0.522208,0.505291,0.536954,0.526679,0.525937,0.542053,0.506175,0.495184,0.521111,0.510608,0.507886,0.508532,0.543080,0.549610,0.524244,0.520901,0.509652,0.497264,0.551009,0.525217,0.495563,0.505091,0.490711,0.521447,0.489898,0.503195,0.505756,0.518795,0.509548,0.522619,0.504628,0.515553,0.519426,0.521479,0.529387,0.519215,0.508606,0.495134,0.516152,0.507615,0.514982,0.505751,0.508192,0.488517,0.489087,0.506189,0.538410,0.492569,0.550463,0.488385,0.537196,0.507319,0.548682
0.512766,0.528562,0.537737,0.520496,0.510199,0.513360,0.507580,0.504027,0.536772,0.520473,0.585921,1.000000,0.616740,0.528952,0.511792,0.503235,0.504160,0.468286,0.516161,0.528635,0.548548,0.529997,0.553207,0.506403,0.522684,0.495766,0.504780,0.503636,0.533653,0.530959,0.524320,0.523204,0.516144,0.509122,0.541712,0.507297,0.512713,0.573541,0.535083,0.523810,0.531070,0.530420,0.550054,0.548784,0.532935,0.531171,0.509419,0.546695,0.495186,0.544763,0.500766,0.507917,0.535692,0.509680,0.523605,0.524537,0.530155,0.519155,0.549132,0.543523,0.553959,0.503634,0.507692,0.541129,0.518063,0.546998,0.506444,0.530400,0.503432,0.569166,0.556622,0.507705,0.521430,0.489342,0.499527,0.521768,0.538762,0.531106,0.578723,0.512323,0.520270,0.552728,0.512564,0.519415,0.504741,0.512513,0.525594,0.506278,0.532230,0.572332,0.527291,0.512283,0.516700,0.513500,0.527153,0.505281,0.508157,0.533133,0.498723,0.479401,0.514345,0.522251,0.532699,0.530528,0.525174,0.546472,0.527955,0.517484,0.524946,0.546349,0.511268,0.523094,0.496716,0.511948,0.495441,0.501928,0.517910,0.478248,0.510819,0.511050,0.511761,0.524173,0.496753,0.493830,0.548726,0.516056,0.524708,0.537991,0.560491
0.542240,0.546917,0.545337,0.509458,0.515275,0.496451,0.522855,0.519009,0.558480,0.531593,0.596543,0.616740,1.000000,0.535770,0.543385,0.500353,0.523005,0.488723,0.539692,0.552391,0.522260,0.515164,0.549533,0.519524,0.526000,0.498221,0.489015,0.525028,0.539749,0.547284,0.541903,0.525541,0.529151,0.506988,0.558708,0.515388,0.520645,0.554464,0.517520,0.532486,0.535335,0.532487,0.538551,0.553473,0.533828,0.540279,0.535862,0.517156,0.484800,0.548871,0.471321,0.520011,0.496308,0.527473,0.538876,0.525513,0.517896,0.545285,0.525048,0.537209,0.564594,0.503468,0.507701,0.555531,0.526998,0.548684,0.551553,0.558553,0.526233,0.559676,0.543667,0.515427,0.532226,0.484938,0.522145,0.509746,0.547071,0.494968,0.543769,0.509006,0.527128,0.526316,0.509064,0.529749,0.493399,0.507517,0.518937,0.516219,0.553483,0.547633,0.519157,0.521835,0.516640,0.517966,0.534308,0.503288,0.499740,0.523653,0.515500,0.499246,0.496330,0.514043,0.543773,0.544507,0.551630,0.542729,0.543838,0.534906,0.545809,0.562491,0.528076,0.552245,0.507118,0.504770,0.515987,0.523260,0.536998,0.533919,0.524858,0.514810,0.503974,0.537876,0.526304,0.482559,0.546767,0.516594,0.510756,0.519879,0.537540
0.498816,0.529383,0.526918,0.492580,0.531919,0.501021,0.540999,0.497213,0.531467,0.503015,0.503378,0.528952,0.535770,1.000000,0.514081,0.504592,0.496046,0.531409,0.519000,0.522329,0.523301,0.509834,0.529373,0.498749,0.521853,0.487215,0.492462,0.508150,0.513725,0.485628,0.542102,0.494445,0.539675,0.525517,0.508791,0.516661,0.527362,0.520206,0.512124,0.530083,0.507577,0.525018,0.506877,0.523907,0.533688,0.526072,0.514458,0.515009,0.489426,0.479318,0.511165,0.532853,0.508755,0.518187,0.516506,0.504936,0.528895,0.517287,0.492818,0.506221,0.536533,0.525679,0.502521,0.518123,0.523369,0.523293,0.517907,0.537151,0.518235,0.545302,0.497520,0.487433,0.515435,0.505284,0.517975,0.510587,0.505970,0.523428,0.495192,0.510639,0.489771,0.495201,0.537893,0.522724,0.502238,0.503498,0.552204,0.519524,0.539501,0.531848,0.515887,0.498855,0.522222,0.527695,0.509953,0.524429,0.521086,0.538586,0.526592,0.506315,0.506815,0.497656,0.509247,0.526564,0.511539,0.517910,0.514617,0.528860,0.526204,0.512923,0.527432,0.527253,0.524572,0.538682,0.506833,0.497422,0.518742,0.498331,0.500608,0.528502,0.524707,0.513177,0.518601,0.503065,0.529049,0.509833,0.522531,0.500292,0.498699
0.510126,0.546575,0.530982,0.510596,0.532833,0.474038,0.528260,0.521741,0.530314,0.547721,0.519348,0.511792,0.543385,0.514081,1.000000,0.515777,0.505724,0.494800,0.521232,0.515397,0.522219,0.515066,0.517895,0.497652,0.518044,0.521647,0.514593,0.515698,0.552301,0.502671,0.550969,0.513598,0.542845,0.508873,0.547559,0.524915,0.501665,0.526621,0.518016,0.541677,0.532413,0.521423,0.531997,0.518907,0.517944,0.522915,0.496671,0.511786,0.480807,0.509833,0.500466,0.528025,0.514976,0.518051,0.501130,0.515598,0.520941,0.548605,0.512869,0.522779,0.548222,0.513666,0.501492,0.512263,0.526409,0.516374,0.535470,0.528701,0.528908,0.515890,0.534316,0.534461,0.497428,0.505468,0.524504,0.512892,0.525200,0.516913,0.512337,0.505141,0.516174,0.498125,0.486800,0.516236,0.521590,0.527009,0.525979,0.498562,0.534725,0.540873,0.546926,0.497893,0.497194,0.523897,0.508404,0.515669,0.517982,0.528593,0.524632,0.503840,0.514305,0.508591,0.528720,0.546151,0.542507,0.548466,0.532316,0.543850,0.539732,0.536692,0.529275,0.499714,0.534179,0.516836,0.495396,0.547698,0.514025,0.497923,0.496323,0.515729,0.496539,0.538023,0.540858,0.514937,0.516020,0.515282,0.503831,0.508948,0.514833
0.505787,0.567828,0.562959,0.512903,0.496830,0.526875,0.584187,0.504638,0.515585,0.522977,0.515419,0.503235,0.500353,0.504592,0.515777,1.000000,0.540980,0.552909,0.514403,0.523709,0.516773,0.530607,0.556941,0.490451,0.517885,0.543070,0.484256,0.551865,0.510223,0.530077,0.560862,0.536255,0.560157,0.533434,0.496762,0.479906,0.512313,0.500157,0.519723,0.523243,0.495245,0.530506,0.532658,0.560096,0.498668,0.506329,0.515313,0.498369,0.522972,0.510446,0.514236,0.507845,0.533055,0.496595,0.502999,0.513519,0.506271,0.537305,0.533508,0.525525,0.576763,0.511299,0.511698,0.519165,0.506052,0.542882,0.569813,0.573404,0.514955,0.498384,0.516962,0.514554,0.496891,0.520976,0.524575,0.494331,0.504634,0.498341,0.512553,0.510454,0.537388,0.540957,0.488862,0.504430,0.512378,0.512726,0.504131,0.504819,0.574861,0.502257,0.510889,0.554122,0.512914,0.497810,0.491787,0.487022,0.513156,0.501230,0.503593,0.511092,0.511586,0.492537,0.579208,0.559782,0.571838,0.555531,0.570824,0.565441,0.557309,0.558882,0.528763,0.512159,0.614180,0.625454,0.503206,0.530121,0.506511,0.503079,0.496328,0.503162,0.511873,0.519585,0.518297,0.520253,0.493224,0.485300,0.515717,0.500727,0.521262
0.522560,0.554828,0.557964,0.517463,0.472947,0.510500,0.556118,0.500287,0.486833,0.523810,0.501823,0.504160,0.523005,0.496046,0.505724,0.540980,1.000000,0.525801,0.526665,0.522937,0.484852,0.512435,0.552544,0.499164,0.539275,0.628173,0.518059,0.521052,0.535568,0.505171,0.570630,0.527504,0.560274,0.517555,0.516350,0.495639,0.499186,0.496438,0.517552,0.536442,0.532872,0.524112,0.530535,0.562530,0.523949,0.502714,0.524834,0.517460,0.492475,0.522158,0.552128,0.503781,0.504792,0.520438,0.501695,0.520746,0.500247,0.541926,0.492780,0.508989,0.582513,0.482389,0.534300,0.519290,0.491863,0.555221,0.541032,0.545393,0.526942,0.492760,0.505496,0.521147,0.502436,0.510648,0.512599,0.503477,0.497406,0.491583,0.523636,0.509797,0.520365,0.535729,0.482151,0.529316,0.517727,0.543743,0.513881,0.522111,0.559343,0.525270,0.519358,0.530413,0.511318,0.493999,0.532242,0.500130,0.475349,0.483168,0.480712,0.502029,0.503276,0.496483,0.555214,0.558708,0.565908,0.541355,0.558857,0.566693,0.563857,0.567707,0.525740,0.524358,0.524524,0.542519,0.579868,0.502376,0.499706,0.510703,0.504262,0.499220,0.504726,0.497953,0.498143,0.505865,0.510635,0.508979,0.538534,0.520462,0.539596
0.525304,0.533441,0.520683,0.505411,0.498103,0.541130,0.552034,0.475424,0.511337,0.500217,0.511701,0.468286,0.488723,0.531409,0.494800,0.552909,0.525801,1.000000,0.500819,0.498235,0.510112,0.512385,0.523354,0.495513,0.495526,0.527212,0.501868,0.517919,0.495960,0.519105,0.541912,0.512474,0.537485,0.500530,0.500273,0.516518,0.511657,0.473983,0.507557,0.506097,0.498789,0.515760,0.524178,0.507560,0.517687,0.503200,0.521153,0.517128,0.495398,0.492137,0.516408,0.503219,0.510518,0.497442,0.511474,0.494056,0.496712,0.511270,0.496777,0.490764,0.512741,0.538335,0.492782,0.517335,0.502224,0.510499,0.551499,0.535742,0.494471,0.501733,0.485534,0.495208,0.516274,0.522445,0.513587,0.507879,0.510281,0.535194,0.509001,0.495346,0.501598,0.485149,0.498411,0.491379,0.518604,0.510798,0.491219,0.508091,0.540791,0.502511,0.481669,0.540377,0.479005,0.478567,0.519684,0.501546,0.494924,0.501672,0.486385,0.505346,0.498154,0.498191,0.513979,0.536641,0.524439,0.511250,0.519352,0.533722,0.531913,0.515390,0.524338,0.504713,0.553515,0.566854,0.513827,0.511117,0.493480,0.521038,0.511272,0.506040,0.483619,0.504513,0.530095,0.494713,0.509396,0.499214,0.515704,0.505078,0.498129
0.489685,0.565424,0.553945,0.499729,0.504424,0.539104,0.550794,0.492398,0.495615,0.506436,0.520882,0.516161,0.539692,0.519000,0.521232,0.514403,0.526665,0.500819,1.000000,0.507310,0.528826,0.536100,0.525342,0.509415,0.508928,0.515858,0.526560,0.522176,0.545703,0.490558,0.535331,0.517862,0.533851,0.505695,0.517360,0.522747,0.495622,0.507902,0.513378,0.499524,0.504615,0.500346,0.502794,0.519009,0.495112,0.517004,0.505802,0.507157,0.497116,0.523832,0.496544,0.490852,0.503633,0.480124,0.493325,0.508609,0.501553,0.546102,0.515878,0.536426,0.554102,0.498661,0.495342,0.504613,0.465016,0.500518,0.544737,0.557093,0.506436,0.503909,0.520865,0.499306,0.470597,0.498207,0.525658,0.496523,0.514203,0.507101,0.521727,0.464555,0.517520,0.521334,0.492610,0.540666,0.498075,0.485717,0.503023,0.510442,0.542373,0.512785,0.520404,0.497676,0.504413,0.502448,0.527741,0.511525,0.497898,0.499461,0.500728,0.488353,0.485874,0.502438,0.555814,0.560653,0.555803,0.552436,0.562303,0.558498,0.561825,0.561907,0.523264,0.506391,0.499907,0.521289,0.492406,0.512210,0.522850,0.531180,0.503269,0.511175,0.507775,0.520411,0.483427,0.495993,0.516438,0.521984,0.529964,0.526528,0.514630
0.522597,0.569112,0.549379,0.508539,0.509774,0.531728,0.543568,0.529402,0.552320,0.550239,0.540457,0.528635,0.552391,0.522329,0.515397,0.523709,0.522937,0.498235,0.507310,1.000000,0.540713,0.525838,0.556134,0.511175,0.528777,0.528400,0.517562,0.526373,0.543063,0.514328,0.566291,0.523900,0.568242,0.505505,0.536922,0.510999,0.506725,0.524951,0.540554,0.526676,0.588756,0.478169,0.533228,0.558285,0.526692,0.514361,0.556549,0.547174,0.506585,0.590802,0.514619,0.488069,0.524789,0.510591,0.496737,0.523747,0.501347,0.566313,0.529146,0.549052,0.571698,0.493189,0.522836,0.536755,0.529072,0.549477,0.545596,0.586463,0.518962,0.554309,0.536885,0.513752,0.522158,0.536864,0.485720,0.507680,0.522621,0.507021,0.507695,0.525130,0.487269,0.544880,0.513544,0.514664,0.511637,0.538633,0.524110,0.517903,0.560829,0.531322,0.529092,0.492608,0.522358,0.508919,0.511992,0.520150,0.544436,0.528772,0.529023,0.550246,0.534649,0.518664,0.574802,0.578328,0.579355,0.564496,0.566564,0.570335,0.574611,0.588123,0.508221,0.527677,0.517307,0.510053,0.500784,0.515727,0.498120,0.523800,0.523900,0.500097,0.524635,0.518627,0.515136,0.503643,0.543517,0.526926,0.514148,0.517043,0.546129
0.493063,0.590334,0.558794,0.526959,0.535142,0.523537,0.549964,0.529695,0.528975,0.535001,0.500990,0.548548,0.522260,0.523301,0.522219,0.516773,0.484852,0.510112,0.528826,0.540713,1.000000,0.546938,0.512007,0.509429,0.527519,0.507319,0.486576,0.513881,0.600876,0.528641,0.600744,0.494493,0.588995,0.510992,0.508899,0.511571,0.496656,0.516713,0.515464,0.545175,0.536502,0.540633,0.516048,0.519497,0.522923,0.548221,0.519893,0.519416,0.519583,0.514379,0.499936,0.512662,0.517458,0.527077,0.522278,0.514495,0.521818,0.621366,0.519916,0.543457,0.594605,0.517700,0.515225,0.516420,0.525779,0.507173,0.571609,0.565695,0.494721,0.534114,0.504044,0.502040,0.504622,0.507566,0.516019,0.498046,0.511899,0.542925,0.539403,0.509661,0.506534,0.549800,0.512133,0.517714,0.513833,0.497048,0.529042,0.513547,0.567094,0.558168,0.566669,0.479896,0.510140,0.526921,0.518019,0.544928,0.529257,0.557203,0.532677,0.510583,0.528238,0.502312,0.610549,0.595040,0.601491,0.575275,0.612170,0.577816,0.595359,0.595501,0.515791,0.504174,0.530228,0.511337,0.508908,0.517778,0.535930,0.505111,0.532287,0.503000,0.509299,0.518296,0.524924,0.516604,0.503880,0.513624,0.504095,0.546996,0.558650
